report_date,total_purchase,total_redeem,active_users,purchase_users,redeem_users,purchase_user_ratio,redeem_user_ratio,total_balance,avg_balance,year,month,day,day_of_week,is_weekend,mfd_daily_yield,Interest_O_N,shibor_spread_1M_O_N,net_flow,total_purchase_lag_1,total_purchase_lag_2,total_purchase_lag_3,total_purchase_lag_7,total_purchase_roll_7d_avg,total_purchase_roll_7d_std,total_purchase_roll_14d_avg,total_purchase_roll_14d_std,total_purchase_momentum_7v30,total_redeem_lag_1,total_redeem_lag_2,total_redeem_lag_3,total_redeem_lag_7,total_redeem_roll_7d_avg,total_redeem_roll_7d_std,total_redeem_roll_14d_avg,total_redeem_roll_14d_std,total_redeem_momentum_7v30,active_users_lag_1,active_users_lag_2,active_users_lag_3,active_users_lag_7,active_users_roll_7d_avg,active_users_roll_7d_std,active_users_roll_14d_avg,active_users_roll_14d_std,active_users_momentum_7v30
20140703,115744747,68801894,3471,2256,285,0.6499567847882455,0.08210890233362143,6317993709,1820222.9066551425,2014,7,3,5,0,1.1345,2.96,1.1719999999999997,46942853,110643602,132628835,16125077,9312478,44382114.28571428,53522684.24211227,24846335.35714286,41650562.3895247,1.7862639961894926,85488047,178153453,2619454,4573796,40843053.14285714,67687697.97294813,23598294.14285714,49605375.65886605,1.7307629481862246,3440,3441,300,264,1191.142857142857,1536.6608201520842,727.3571428571429,1149.5893318346912,1.6376313463615828
20140704,54045091,62099164,3611,2352,320,0.6513431182497923,0.08861811132650235,6615643602,1832080.7538078094,2014,7,4,6,0,1.1211,2.94,1.1229999999999998,-8054073,115744747,110643602,132628835,4403362,59586724.14285714,56910091.66986026,32768125.714285713,47665250.93083582,1.818435532822663,68801894,85488047,178153453,3829697,50018495.71428572,66290601.75340536,28418191.64285714,50543937.03770244,1.7600872125463962,3471,3440,3441,301,1649.2857142857142,1685.074154083999,957.0,1351.5609209639508,1.7233915509777578
20140705,34353850,94806227,3579,2309,318,0.6451522771723945,0.08885163453478626,5910420351,1651416.69488684,2014,7,5,7,1,1.121,2.94,1.1229999999999998,-60452377,54045091,115744747,110643602,12760123,66678399.71428572,51746198.583179206,36089484.21428572,47391826.01388942,1.8475852777051227,62099164,68801894,85488047,2936047,58342705.28571428,63105934.017872885,32797356.14285714,50621995.662379794,1.7788844024984192,3611,3471,3440,289,2122.1428571428573,1707.9295875973564,1195.642857142857,1506.9521255803745,1.7748969472489398
20140706,70092193,34699577,3539,2297,288,0.6490534049166431,0.08137892059903927,5918782372,1672444.8635207685,2014,7,6,1,1,1.1209,2.94,1.1229999999999998,35392616,34353850,54045091,115744747,24801323,69763217.85714285,48540528.83318304,38222817.928571425,46524103.213655375,1.825172021265211,94806227,62099164,68801894,8300878,71467016.71428572,59087662.600732654,39183435.928571425,52504374.421998754,1.8239088793684384,3579,3611,3471,303,2592.1428571428573,1566.198202503058,1433.2142857142858,1605.8406463029517,1.8086219785696487
20140707,66776473,103085012,3495,2198,288,0.628898426323319,0.08240343347639485,5702555310,1631632.4206008583,2014,7,7,2,0,1.1216,2.952,1.0949999999999998,-36308539,70092193,34353850,54045091,16125077,76233342.14285715,44389556.41819024,42775212.64285714,46283899.11439763,1.782184995299773,34699577,94806227,62099164,2619454,75238259.42857143,55091497.93980465,41553153.928571425,51411192.69556053,1.8106509931328836,3539,3579,3611,300,3054.4285714285716,1216.4338394315926,1667.2857142857142,1659.910860839842,1.8319766943706626
20140708,63013761,121627365,3508,2266,314,0.6459521094640821,0.0895096921322691,6132390402,1748115.8500570126,2014,7,8,3,0,1.1183,3.253,0.7930000000000001,-58613604,66776473,70092193,34353850,132628835,83469255.85714285,36360500.58914471,47327297.071428575,45197211.66319133,1.7636598965532964,103085012,34699577,94806227,178153453,89590482.0,45222570.9670733,47747910.71428572,53331030.20315306,1.876322558616065,3495,3539,3579,3441,3510.8571428571427,67.33604426414476,1899.2142857142858,1673.1372732578864,1.8485840009026286
20140709,49789632,47920882,3509,2233,294,0.6363636363636364,0.08378455400398974,5773781213,1645420.6933599317,2014,7,9,4,0,1.1169,3.351,0.7489999999999997,1868750,63013761,66776473,70092193,110643602,73524245.28571428,29557730.00994871,51289971.5,43852153.198236324,1.4335013870248354,121627365,103085012,34699577,85488047,81515326.57142857,28858824.886192743,55167284.21428572,55996285.55268544,1.4776026721706912,3508,3495,3539,3440,3520.4285714285716,60.12724602279495,2129.6428571428573,1655.3292773594976,1.6530605399966458
20140710,95319011,103108215,3517,2300,330,0.6539664486778505,0.09382996872334376,6219938394,1768535.2271822577,2014,7,10,5,0,1.1305,3.3,0.8544999999999998,-7789204,49789632,63013761,66776473,115744747,64830821.0,25489907.36319647,54606467.64285714,41648716.1656369,1.187237039832227,47920882,121627365,103085012,68801894,76148588.71428572,31379881.33273662,58495820.928571425,53894920.12807529,1.3017782724559055,3509,3508,3495,3471,3530.285714285714,49.45271912212137,2360.714285714286,1601.2782119569079,1.495431164901664
20140711,82803476,56190362,3548,2282,296,0.6431792559188275,0.0834272829763247,6047249757,1704410.8672491545,2014,7,11,6,0,1.12,3.285,0.8780000000000001,26613114,95319011,49789632,63013761,54045091,61912858.71428572,19044301.885090165,60749791.428571425,40788009.14119573,1.0191452062363342,103108215,47920882,121627365,62099164,81049491.71428572,32692754.77704602,65533993.71428572,52732846.331642434,1.2367549590773343,3517,3509,3508,3611,3536.8571428571427,42.88134237415534,2593.0714285714284,1506.8592637201857,1.3639644106547668
20140712,67845678,47797413,3601,2307,283,0.640655373507359,0.07858928075534574,6181801689,1716690.277422938,2014,7,12,7,1,1.113,3.285,0.8780000000000001,20048265,82803476,95319011,49789632,34353850,66021199.428571425,20134876.390409082,66349799.571428575,37723697.49309354,0.9950474583950567,56190362,103108215,47920882,94806227,80205377.14285715,33333594.148839705,69274041.21428572,49794842.114305526,1.1577984442218043,3548,3517,3509,3579,3527.8571428571427,29.134335822350966,2825.0,1370.6637359042797,1.2487989886219975
20140713,61576834,77673021,3574,2256,260,0.6312255176273084,0.0727476217123671,6182198600,1729770.1734750979,2014,7,13,1,1,1.1125,3.285,0.8780000000000001,-16096187,67845678,82803476,95319011,70092193,70805746.28571428,14564477.13543302,70284482.07142857,34433487.313210174,1.0074164907945962,47797413,56190362,103108215,34699577,73489832.28571428,34612551.95617423,72478424.5,46534193.37280369,1.0139546050109614,3601,3548,3517,3539,3531.0,35.95830919273052,3061.5714285714284,1170.4931054432186,1.1533292893472074
20140714,72942425,80481203,3619,2291,275,0.6330478032605692,0.07598784194528875,6716200148,1855816.5647969053,2014,7,14,2,0,1.1284,3.255,1.0579999999999998,-7538778,61576834,67845678,82803476,66776473,69589266.42857143,14983595.84321757,72911304.28571428,32014597.96563911,0.95443727293473,77673021,47797413,56190362,103085012,79628895.71428572,30103075.650563914,77433577.57142857,42711088.23580508,1.028350984310806,3574,3601,3548,3495,3536.0,39.513710700633105,3295.214285714286,863.7718874948257,1.0730713372206446
20140715,77428193,75715386,3603,2326,296,0.6455731334998612,0.08215376075492645,5884767507,1633296.5603663614,2014,7,15,3,0,1.1341,3.218,1.1989999999999998,1712807,72942425,61576834,67845678,63013761,70470116.71428572,14971915.104119398,76969686.28571428,27552589.0650849,0.9155567615632221,80481203,77673021,47797413,121627365,76399780.14285715,28327600.517946795,82995131.07142857,36892968.279410094,0.9205332789595184,3619,3574,3601,3508,3553.714285714286,45.42288074570019,3532.285714285714,59.493281548848415,1.006066488716331
20140716,159605724,97364058,3698,2377,309,0.6427798810167659,0.08355868036776636,5801768417,1568893.568685776,2014,7,16,4,0,1.1377,3.2472,1.2448000000000001,62241666,77428193,72942425,61576834,49789632,72529321.28571428,14765301.510075705,73026783.28571428,22452523.843617935,0.9931879513567824,75715386,80481203,77673021,47920882,69840926.0,20283497.792902466,75678126.28571428,24717687.59351412,0.9228680654212211,3603,3619,3574,3509,3567.285714285714,43.64521465068948,3543.8571428571427,56.02589668091983,1.0066110372072399
20140717,80511834,65401226,3537,2262,285,0.6395250212044106,0.08057675996607294,6013433995,1700150.9739892564,2014,7,17,5,0,1.1133,3.2465,1.3415,15110608,159605724,77428193,72942425,95319011,88217334.42857143,33292879.41476648,76524077.71428572,30962953.94235076,1.1528049349113918,97364058,75715386,80481203,103108215,76904236.85714285,19984675.96502855,76526412.78571428,25277694.43860344,1.0049371721171163,3698,3603,3619,3517,3594.285714285714,57.75729185050802,3562.285714285714,61.409631631714355,1.0089829964709656
20140718,63467210,89882215,3641,2374,297,0.6520186761878605,0.08157099697885196,6266973610,1721223.183191431,2014,7,18,6,0,1.1215,3.245,1.4850000000000003,-26415005,80511834,159605724,77428193,82803476,86102023.42857143,33236812.073110487,74007441.07142857,28892548.387156364,1.1634238690332468,65401226,97364058,75715386,56190362,71517524.14285715,16527137.843395727,76283507.92857143,25373789.35570461,0.9375227501313004,3537,3698,3603,3548,3597.1428571428573,53.645219020985635,3567.0,56.17281028562321,1.008450478593456
20140719,40618796,55469284,3532,2286,225,0.6472253680634201,0.06370328425821065,6369613687,1803401.383635334,2014,7,19,7,1,1.1131,3.245,1.4850000000000003,-14850488,63467210,80511834,159605724,67845678,83339699.71428572,34341800.084808566,74680449.57142857,28498841.358963866,1.115950696501565,89882215,65401226,97364058,47797413,76330646.0,16222693.408774983,78268011.57142857,25265319.91742988,0.9752470321842724,3641,3537,3698,3601,3610.4285714285716,50.891574754102265,3569.1428571428573,58.50424986910991,1.0115674031380084
20140720,29368273,43378858,3682,2376,265,0.6453014665942423,0.07197175448126018,6223264527,1690185.911732754,2014,7,20,1,1,1.1129,3.245,1.4850000000000003,-14010585,40618796,63467210,80511834,61576834,79450145.14285715,37760795.05766842,75127945.71428572,27858915.899581656,1.0575311808073244,55469284,89882215,65401226,77673021,77426627.57142857,14093127.748652564,75458229.92857143,25471121.303392693,1.0260859238908786,3532,3641,3537,3574,3600.5714285714284,59.05042236049108,3565.785714285714,59.23899257886029,1.0097554135534144
20140721,81587948,120341854,3574,2269,284,0.6348628987129267,0.07946278679350867,5844965523,1635412.8491885841,2014,7,21,2,0,1.1428,3.318,1.7120000000000002,-38753906,29368273,40618796,63467210,72942425,74848922.14285715,42023417.58824759,72219094.28571428,30432369.5896701,1.0364145782102818,43378858,55469284,89882215,80481203,72527461.42857143,19073867.809297252,76078178.57142857,24489482.62823299,0.9533280474173889,3682,3532,3641,3619,3616.0,64.78168465443504,3576.0,66.18621748230798,1.0111856823266219
20140722,82600615,50075859,3597,2345,285,0.6519321656936335,0.07923269391159299,6476097199,1800416.235474006,2014,7,22,3,0,1.1166,3.253,1.862,32524756,81587948,29368273,40618796,77428193,76083996.85714285,42085048.06950615,73277056.78571428,30486014.26289905,1.0383058517161377,120341854,43378858,55469284,75715386,78221840.14285715,26390803.602255456,77310810.14285715,26319317.9338146,1.0117839924108487,3574,3682,3532,3603,3609.5714285714284,66.64047104389634,3581.6428571428573,61.98338132467102,1.0077976985820551
20140723,61552355,103508017,3549,2274,281,0.6407438715131023,0.07917723302338688,5684402442,1601691.305156382,2014,7,23,4,0,1.1266,3.295,1.976,-41955662,82600615,81587948,29368273,159605724,76822914.28571428,42157927.4515511,74676117.78571428,30428165.276391182,1.0287480999770275,50075859,120341854,43378858,97364058,74559050.57142857,28492247.01168366,72199988.28571428,23886402.60625789,1.032673998178211,3597,3574,3682,3698,3608.714285714286,66.77752687272941,3588.0,58.30424183011576,1.0057732122949514
20140724,81296915,171270678,3670,2359,294,0.6427792915531335,0.08010899182561308,5636939845,1535950.9114441418,2014,7,24,5,0,1.1215,3.313,1.9649999999999994,-89973763,61552355,82600615,81587948,80511834,62815290.14285714,21096787.82767444,75516312.28571428,29844939.201014698,0.8318108795513861,103508017,50075859,120341854,65401226,75436759.0,29392262.38177615,76170497.92857143,24158596.793644216,0.9903671506879278,3549,3597,3574,3537,3587.4285714285716,56.53570300514278,3590.8571428571427,55.02287236701191,0.9990451941438575
20140725,53112181,82444076,3560,2261,286,0.6351123595505618,0.08033707865168539,5863356557,1647010.2688202248,2014,7,25,6,0,1.1244,3.348,1.6020000000000003,-29331895,81296915,61552355,82600615,63467210,62927444.571428575,21208337.521035284,74514734.0,29360608.633595694,0.8444966678862273,171270678,103508017,50075859,89882215,90560966.42857143,45945016.20310653,81039245.28571428,34611946.83087441,1.117495185317769,3670,3549,3597,3641,3606.4285714285716,59.05606698400303,3601.785714285714,54.41603068585943,1.0012890431333665
20140726,38865866,68116788,3610,2339,257,0.6479224376731302,0.07119113573407203,6351595781,1759444.8146814404,2014,7,26,7,1,1.1221,3.348,1.6020000000000003,-29250922,53112181,81296915,61552355,40618796,61448154.71428572,21523210.12815982,72393927.21428572,29785109.78327137,0.8488026147883847,82444076,171270678,103508017,55469284,89498375.14285715,46049224.728303224,82914510.57142857,33865234.15268013,1.07940545660891,3560,3670,3549,3532,3594.8571428571427,59.088714577964794,3602.6428571428573,53.59191549658778,0.9978388881178499
20140727,54183170,36697732,3672,2310,281,0.6290849673202614,0.07652505446623094,5979127640,1628302.734204793,2014,7,27,1,1,1.122,3.348,1.6020000000000003,17485438,38865866,53112181,81296915,29368273,61197736.14285714,21814177.569591757,70323940.64285715,31103354.306632612,0.8702262072265292,68116788,82444076,171270678,43378858,91305161.42857143,44720480.90906753,84365894.5,32658340.82642265,1.08225203999433,3610,3560,3670,3682,3606.0,52.21430199986717,3603.285714285714,53.62466219571363,1.0007532807358364
20140728,178333462,182005172,3675,2401,327,0.6533333333333333,0.08897959183673469,6148141689,1672963.7248979593,2014,7,28,2,0,1.1276,3.304,1.0939999999999999,-3671710,54183170,38865866,53112181,81587948,64742721.428571425,17336238.67175625,69795821.78571428,31325278.938598458,0.9276016783260066,36697732,68116788,82444076,120341854,90350714.85714285,45967728.692882225,81439088.14285715,35052604.81494002,1.1094268970528414,3672,3610,3560,3574,3604.5714285714284,49.872695077423955,3610.285714285714,55.85755037652415,0.9984172206394428
20140729,74957764,66248427,3683,2322,275,0.6304642954113494,0.07466739071409177,6523449209,1771232.4759706762,2014,7,29,3,0,1.1156,3.2503,0.8906999999999998,8709337,178333462,54183170,38865866,82600615,78563509.14285715,46699868.84657521,77323753.0,42727843.61686304,1.016033315698698,182005172,36697732,68116788,50075859,99159760.28571428,57207325.58659153,88690800.21428572,44158197.63857684,1.1180388500964533,3675,3672,3610,3597,3619.0,53.99382680763924,3614.285714285714,58.47343719282169,1.001304347826087
20140730,55343734,82177067,3635,2321,298,0.6385144429160935,0.08198074277854195,5783268710,1590995.5185694636,2014,7,30,4,0,1.1162,3.2502,0.8938000000000001,-26833333,74957764,178333462,54183170,61552355,77471673.28571428,46679090.496146865,77147293.78571428,42732480.1060546,1.0042046776248692,66248427,182005172,36697732,103508017,101470127.14285715,55185491.04722072,88014588.85714285,44443741.89674867,1.1528784995809511,3683,3675,3672,3549,3631.285714285714,57.80344362785059,3620.0,61.13415261034226,1.0031176006314129
20140731,46156976,58013319,3576,2284,300,0.6387024608501118,0.08389261744966443,6407945795,1791931.1507270692,2014,7,31,5,0,1.1156,3.204,0.996,-11856343,55343734,74957764,178333462,81296915,76584727.42857143,47089169.365082726,69700008.78571428,35775342.69030558,1.0987764386662207,82177067,66248427,182005172,171270678,98422848.57142857,55641259.21247667,86929803.78571428,44383286.863296114,1.1322106376087668,3635,3683,3675,3670,3643.5714285714284,45.154760335454974,3615.5,57.13916883701249,1.007764189896675
20130801,12959299,2120537,304,229,28,0.7532894736842105,0.09210526315789473,324885255,1068701.4967105263,2013,8,1,5,0,1.2026,3.549,1.2970000000000002,10838762,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0.0,0.0,0.0,0.0,1.0
20130802,10300902,25265288,302,225,30,0.7450331125827815,0.09933774834437085,295181147,977421.0165562914,2013,8,2,6,0,1.222,3.2539,1.3881000000000006,-14964386,12959299,0,0,0,12959299.0,0.0,12959299.0,0.0,1.0,2120537,0,0,0,2120537.0,0.0,2120537.0,0.0,1.0,304,0,0,0,304.0,0.0,304.0,0.0,1.0
20130803,10504214,8313865,316,246,31,0.7784810126582279,0.0981012658227848,241740743,765002.3512658228,2013,8,3,7,1,1.2154,3.2539,1.3881000000000006,2190349,10300902,12959299,0,0,11630100.5,1879770.5457859745,11630100.5,1879770.5457859745,1.0,25265288,2120537,0,0,13692912.5,16365810.380974127,13692912.5,16365810.380974127,1.0,302,304,0,0,303.0,1.4142135623730951,303.0,1.4142135623730951,1.0
20130804,4374186,1607105,294,219,23,0.7448979591836735,0.0782312925170068,297829119,1013024.2142857143,2013,8,4,1,1,1.2152,3.2539,1.3881000000000006,2767081,10504214,10300902,12959299,0,11254805.0,1479631.301832656,11254805.0,1479631.301832656,1.0,8313865,25265288,2120537,0,11899896.666666666,11981844.267421953,11899896.666666666,11981844.267421953,1.0,316,302,304,0,307.3333333333333,7.571877794400366,307.3333333333333,7.571877794400366,1.0
20130805,7433482,2291203,330,232,24,0.703030303030303,0.07272727272727272,270505189,819712.693939394,2013,8,5,2,0,1.1875,3.1,1.475,5142279,4374186,10504214,10300902,0,9534650.25,3646267.769747433,9534650.25,3646267.769747433,1.0,1607105,8313865,25265288,0,9326698.75,11054190.070097955,9326698.75,11054190.070097955,1.0,294,316,302,0,304.0,9.092121131323896,304.0,9.092121131323896,1.0
20130806,19115999,5368490,334,252,38,0.7544910179640718,0.11377245508982035,346147075,1036368.4880239521,2013,8,6,3,0,1.204,3.1,1.5005000000000002,13747509,7433482,4374186,10504214,0,9114416.6,3294606.6668854114,9114416.6,3294606.6668854114,1.0,2291203,1607105,8313865,0,7919599.6,10077002.464475377,7919599.6,10077002.464475377,1.0,330,294,316,0,309.2,14.042791745233565,309.2,14.042791745233565,1.0
20130807,24444469,24120707,331,261,31,0.7885196374622356,0.09365558912386707,369836260,1117330.090634441,2013,8,7,4,0,1.2118,3.1005,1.4795000000000003,323762,19115999,7433482,4374186,0,10781347.0,5035423.340917187,10781347.0,5035423.340917187,1.0,5368490,2291203,1607105,0,7494414.666666667,9073118.333871562,7494414.666666667,9073118.333871562,1.0,334,330,294,0,313.3333333333333,16.132782359737785,313.3333333333333,16.132782359737785,1.0
20130808,11073851,4908077,347,267,22,0.7694524495677233,0.06340057636887608,378409012,1090515.8847262247,2013,8,8,5,0,1.2155,3.1641,1.4308999999999998,6165774,24444469,19115999,7433482,12959299,12733221.57142857,6913629.576182901,12733221.57142857,6913629.576182901,1.0,24120707,5368490,2291203,2120537,9869599.285714285,10396717.947135348,9869599.285714285,10396717.947135348,1.0,331,334,330,304,315.85714285714283,16.170225430592815,315.85714285714283,16.170225430592815,1.0
20130809,8151089,14277398,338,255,33,0.7544378698224852,0.09763313609467456,329897686,976028.6568047337,2013,8,9,6,0,1.2174,2.914,1.621,-6126309,11073851,24444469,19115999,10300902,12463871.857142856,6940031.199612132,12525800.25,6427607.479311229,0.9950559332241352,4908077,24120707,5368490,25265288,10267819.285714285,10099580.414871018,9249409.0,9784025.463561961,1.1101054441115412,347,331,334,302,322.0,18.859126879754186,319.75,18.583787096744924,1.0070367474589523
20130810,4287686,18894989,363,290,21,0.7988980716253443,0.05785123966942149,364891359,1005210.3553719008,2013,8,10,7,1,1.2128,2.914,1.621,-14607303,8151089,11073851,24444469,10504214,12156755.714285715,7097483.279340073,12039721.222222222,6186786.4082085425,1.0097206978387072,14277398,4908077,24120707,8313865,8698120.714285715,8019914.02419354,9808074.444444444,9304312.102300849,0.8868326564560859,338,347,331,316,327.14285714285717,17.343861271629336,321.77777777777777,18.417232268841175,1.0166732438831887
20130811,21426652,8827487,320,249,22,0.778125,0.06875,349351883,1091724.634375,2013,8,11,1,1,1.2126,2.914,1.621,12599165,4287686,8151089,11073851,4374186,11268680.285714285,7701907.033175609,11264517.7,6327148.326978383,1.0003695307535703,18894989,14277398,4908077,1607105,10209709.857142856,8885834.081628248,10716765.9,9230845.658275586,0.9526857218317007,363,338,347,294,333.85714285714283,21.019265539250508,325.9,21.712515592011297,1.0244159032130802
20130812,20103177,7171207,353,255,25,0.7223796033994334,0.0708215297450425,369545998,1046872.5155807366,2013,8,12,2,0,1.1886,2.9645,1.5354999999999999,12931970,21426652,4287686,8151089,7433482,13704746.857142856,7853084.60835124,12188348.090909092,6739259.147656105,1.1244138052936639,8827487,18894989,14277398,2291203,11241193.0,8105618.538376513,10545013.272727273,8775656.615031186,1.0660198056908345,320,363,338,330,337.57142857142856,13.890730036696446,325.3636363636364,20.674973892475553,1.0375204566319403
20130813,8343242,2769282,357,253,21,0.7086834733893558,0.058823529411764705,285863394,800737.7983193278,2013,8,13,3,0,1.2143,3.2253,1.2987000000000002,5573960,20103177,21426652,4287686,19115999,15514703.285714285,7623485.386912793,12847917.166666666,6819759.252378993,1.2075656376401986,7171207,8827487,18894989,5368490,11938336.42857143,7385421.604509473,10263862.75,8423751.656197235,1.163142641260614,353,320,363,334,340.85714285714283,14.507797574966038,327.6666666666667,21.265992199811055,1.0402557767766312
20130814,13347363,2258754,373,283,32,0.7587131367292225,0.08579088471849866,436079045,1169112.7211796246,2013,8,14,4,0,1.2201,3.435,1.0699999999999998,11088609,8343242,20103177,21426652,24444469,13975738.0,7859037.300704287,12501403.692307692,6647878.399527307,1.1179335012275053,2769282,7171207,8827487,24120707,11567021.0,7823152.227467284,9687356.538461538,8328683.268686401,1.1940327533187887,357,353,320,331,344.14285714285717,15.279927698657161,329.9230769230769,21.92586576953326,1.0431002897778372
20130815,3777405,3322719,336,248,30,0.7380952380952381,0.08928571428571429,382650733,1138841.4672619049,2013,8,15,5,0,1.2184,3.283,1.2340000000000004,454686,13347363,8343242,20103177,11073851,12390437.142857144,6374363.739488395,12561829.357142856,6391075.364404656,0.9863561102915113,2258754,2769282,7171207,4908077,8443884.857142856,6164160.005409048,9156742.07142857,8244559.938710416,0.9221494709881569,373,357,353,347,350.14285714285717,17.36306973078754,333.0,24.006409400568277,1.0514800514800515
20130816,18743030,13549647,336,271,41,0.8065476190476191,0.12202380952380952,388844956,1157276.6547619049,2013,8,16,6,0,1.219,3.209,1.3509999999999995,5193383,3777405,13347363,8343242,8151089,11348087.714285715,7172174.888686734,11905979.785714285,6804874.745922787,0.9531418596814709,3322719,2258754,2769282,14277398,8217405.142857143,6342273.022355088,9242612.214285715,8171575.51624267,0.8890782121266567,336,373,357,338,348.57142857142856,18.173764450044857,335.2857142857143,22.509582818908903,1.0396250532594802
20130817,7545651,1200134,340,267,17,0.7852941176470588,0.05,358744796,1055131.7529411765,2013,8,17,7,1,1.215,3.209,1.3509999999999995,6345517,18743030,3777405,13347363,4287686,12861222.142857144,7495308.486433973,12508988.92857143,7022274.80437112,1.0281584080293802,13549647,3322719,2258754,18894989,8113440.714285715,6231374.809758349,8405780.714285715,6906467.399971414,0.9652215528888155,336,336,373,363,348.2857142857143,18.382185993639652,337.7142857142857,20.375054776438212,1.0313028764805414
20130818,20622617,12287655,398,310,32,0.7788944723618091,0.08040201005025126,489446855,1229765.9673366833,2013,8,18,1,1,1.2148,3.209,1.3509999999999995,8334962,7545651,18743030,3777405,21426652,13326645.714285715,6955948.733720218,12297663.0,7130923.148627047,1.0836730291182735,1200134,13549647,3322719,8827487,5585604.285714285,4468454.604958621,7897657.071428572,7170393.383006482,0.7072482680871747,340,336,336,320,345.0,17.339742404853276,339.42857142857144,19.393552797512122,1.0164141414141414
20130819,13070136,3086886,375,276,30,0.736,0.08,379497477,1011993.272,2013,8,19,2,0,1.1987,3.403,1.5219999999999998,9983250,20622617,7545651,18743030,20103177,13211783.57142857,6804901.1590567045,13458265.214285715,7064081.685140813,0.98168548182603,12287655,1200134,13549647,7171207,6079914.0,5041491.2629708415,8660553.5,7016145.772272746,0.7020237216940003,398,340,336,353,356.14285714285717,22.79933165269376,346.85714285714283,20.53835864484247,1.0267710049423395
20130820,24350322,2371147,369,278,34,0.7533875338753387,0.0921409214092141,457850008,1240785.9295392954,2013,8,20,3,0,1.2288,3.854,1.3639999999999999,21979175,13070136,20622617,7545651,8343242,12207063.42857143,6100581.958524965,13860883.357142856,6851723.326450177,0.8806843773258382,3086886,12287655,1200134,2769282,5496439.571428572,5129717.410394483,8717388.0,6963607.822841393,0.6305145040496731,375,398,340,357,359.2857142857143,23.788752844669315,350.07142857142856,21.207633914789653,1.0263211589471537
20130821,13256720,18342240,381,297,27,0.7795275590551181,0.07086614173228346,428365067,1124317.7611548556,2013,8,21,4,0,1.2307,3.517,1.5230000000000001,-5085520,24350322,13070136,20622617,13347363,14493789.142857144,7294157.623858276,14234763.57142857,7289373.381671439,1.018196689402589,2371147,3086886,12287655,2258754,5439563.142857143,5167065.97925365,8503292.07142857,7118836.221425504,0.6397008472911697,369,375,398,373,361.0,24.027761721253462,352.57142857142856,21.230291442306537,1.023905996758509
20130822,9410738,2918772,347,264,25,0.760806916426513,0.07204610951008646,292786133,843764.0720461095,2013,8,22,5,0,1.2187,3.357,1.6109999999999998,6491966,13256720,24350322,13070136,3777405,14480840.142857144,7296612.068591774,13435638.642857144,6671020.0525243925,1.0777932130941663,18342240,2371147,3086886,3322719,7737204.0,6826405.517320761,8090544.428571428,6259319.068235123,0.9563267426943951,381,369,375,336,362.14285714285717,24.869181540134985,356.14285714285717,21.52585973573732,1.016847172081829
20130823,14124345,14978324,372,280,36,0.7526881720430108,0.0967741935483871,444702107,1195435.7715053763,2013,8,23,6,0,1.2236,3.265,1.751,-853979,9410738,13256720,24350322,18743030,15285602.0,6138026.371614169,13316844.857142856,6730852.202650073,1.1478396094553243,2918772,18342240,2371147,13549647,7679497.285714285,6871501.199285925,7948451.214285715,6358909.207082867,0.966162725124608,347,381,369,336,363.7142857142857,23.23585078934623,356.14285714285717,21.525859735737328,1.021259526674689
20130824,15617221,6700072,374,294,37,0.786096256684492,0.09893048128342247,472391844,1263079.7967914438,2013,8,24,7,1,1.2204,3.265,1.751,8917149,14124345,9410738,13256720,7545651,14625789.857142856,5949782.228922596,13743506.0,6565500.12468745,1.0641964180859569,14978324,2918772,18342240,1200134,7883594.0,7092575.905436778,7998517.357142857,6415083.74702021,0.9856319175152845,372,347,381,340,368.85714285714283,19.811011848873108,358.57142857142856,21.23753674588856,1.0286852589641433
20130825,16472990,7441408,365,282,26,0.7726027397260274,0.07123287671232877,463096534,1268757.6273972602,2013,8,25,1,1,1.2202,3.265,1.751,9031582,15617221,14124345,9410738,20622617,15778871.285714285,5065353.6144710155,14552758.5,5982700.162460473,1.0842529466639803,6700072,14978324,2918772,12287655,8669299.42857143,6509461.747535553,7127451.857142857,5597548.830752134,1.2163252172490497,374,372,347,398,373.7142857142857,15.184578643196806,359.35714285714283,21.61412338426726,1.0399522957662493
20130826,17671399,2038456,399,309,41,0.7744360902255639,0.10275689223057644,539188551,1351349.7518796993,2013,8,26,2,0,1.185,3.037,1.9699999999999998,15632943,16472990,15617221,14124345,13070136,15186067.42857143,4627937.927979079,14198925.5,5683912.683507344,1.0695222979070795,7441408,6700072,14978324,3086886,7976978.428571428,6315307.002375996,7028446.214285715,5577388.465214166,1.1349561745749392,365,374,372,375,369.0,10.908712114635714,362.57142857142856,18.421201354435578,1.0177304964539007
20130827,3578767,8155499,386,304,35,0.7875647668393783,0.09067357512953368,459550571,1190545.5207253885,2013,8,27,3,0,1.2131,3.006,1.9680000000000004,-4576732,17671399,16472990,15617221,24350322,15843390.714285715,4604020.827626134,14025227.07142857,5524523.749291246,1.1296352375328744,2038456,7441408,6700072,2371147,7827202.714285715,6461354.740920584,6661821.142857143,5733788.073204456,1.1749343830219914,399,365,374,369,372.42857142857144,15.78878444610966,365.85714285714283,20.560818387098625,1.0179617336977744
